06:30:40 [INFO] pixel (30, 38)  terminal (30, 19)
06:30:41 [INFO] pixel (31, 38)  terminal (31, 19)
06:30:41 [INFO] pixel (32, 38)  terminal (32, 19)
06:30:41 [INFO] pixel (33, 38)  terminal (33, 19)
06:30:41 [INFO] pixel (33, 39)  terminal (33, 19)
06:30:41 [INFO] pixel (32, 39)  terminal (32, 19)
06:30:41 [INFO] pixel (32, 39)  terminal (32, 19)
06:30:42 [INFO] pixel (31, 39)  terminal (31, 19)
06:30:42 [INFO] pixel (31, 39)  terminal (31, 19)
06:30:42 [INFO] pixel (31, 39)  terminal (31, 19)
06:30:42 [INFO] pixel (31, 40)  terminal (31, 20)
06:30:42 [INFO] pixel (32, 40)  terminal (32, 20)
06:30:42 [INFO] pixel (32, 40)  terminal (32, 20)
06:30:42 [INFO] pixel (32, 41)  terminal (32, 20)
06:30:42 [INFO] pixel (32, 42)  terminal (32, 21)
06:30:42 [INFO] pixel (33, 42)  terminal (33, 21)
06:30:42 [INFO] pixel (33, 42)  terminal (33, 21)
06:30:42 [INFO] pixel (33, 43)  terminal (33, 21)
06:30:42 [INFO] pixel (33, 43)  terminal (33, 21)
06:30:43 [INFO] pixel (33, 43)  terminal (33, 21)
06:30:43 [INFO] pixel (33, 43)  terminal (33, 21)
06:30:43 [INFO] pixel (33, 43)  terminal (33, 21)
06:30:43 [INFO] pixel (33, 43)  terminal (33, 21)
06:30:43 [INFO] pixel (33, 43)  terminal (33, 21)
06:30:44 [INFO] pixel (33, 43)  terminal (33, 21)
06:30:44 [INFO] pixel (33, 43)  terminal (33, 21)
06:30:44 [INFO] pixel (34, 43)  terminal (34, 21)
06:30:44 [INFO] pixel (34, 42)  terminal (34, 21)
06:30:44 [INFO] pixel (34, 42)  terminal (34, 21)
06:30:44 [INFO] pixel (34, 42)  terminal (34, 21)
06:30:44 [INFO] pixel (35, 42)  terminal (35, 21)
06:30:44 [INFO] pixel (35, 43)  terminal (35, 21)
06:30:44 [INFO] pixel (35, 43)  terminal (35, 21)
06:30:45 [INFO] pixel (35, 44)  terminal (35, 22)
06:30:45 [INFO] pixel (35, 44)  terminal (35, 22)
06:30:45 [INFO] pixel (34, 44)  terminal (34, 22)
